stage,grid,family,prior,kind,arm,split,horizon,n_seeds,n_trajectories,mean_nmse,ci95_low,ci95_high,normalized_rmse,mean_training_validation_seconds,fixed_choice_setup_train_bank_seconds,median_inference_ms_per_step
selector_g64,64,cahn_hilliard,structural,looped,none,test,96,6,64,0.01081683066859894,0.007960026056653238,0.014524544461973321,0.10400399352235923,39.4426044827948,39.48218010932518,1.61853504832834
selector_g64,64,cahn_hilliard,structural,looped,none,ood,64,6,64,0.21124045762121557,0.17963304507023298,0.25617835932708055,0.45960902691441513,39.4426044827948,39.48218010932518,1.61853504832834
selector_g64,64,cahn_hilliard,structural,looped,none,ood,96,6,64,0.3652190293088702,0.3041877424084806,0.454801658844097,0.6043335414395515,39.4426044827948,39.48218010932518,1.61853504832834
selector_g64,64,cahn_hilliard,structural,looped,response_matched,test,64,6,64,0.011246410983944003,0.007247869706898051,0.018010791115878364,0.10604909704445391,69.94622468575835,73.23384816719529,1.6202585538849235
selector_g64,64,cahn_hilliard,structural,looped,response_matched,test,96,6,64,0.023757683782133582,0.014545079186161533,0.040013477596294166,0.15413527753935366,69.94622468575835,73.23384816719529,1.6202585538849235
selector_g64,64,cahn_hilliard,structural,looped,response_matched,ood,64,6,64,1.0802148285010726,0.5786516054432417,1.8571793114378745,1.0393338388126658,69.94622468575835,73.23384816719529,1.6202585538849235
selector_g64,64,cahn_hilliard,structural,looped,response_matched,ood,96,6,64,1.494631909141584,0.896002524753787,2.3626136595819753,1.2225513932516636,69.94622468575835,73.23384816719529,1.6202585538849235
selector_g64,64,cahn_hilliard,structural,looped,smooth,test,64,6,64,0.010126985466734371,0.00771094627733523,0.012824269585625882,0.10063292436739762,69.99693630620216,73.28435067692772,1.5953695285134017
selector_g64,64,cahn_hilliard,structural,looped,smooth,test,96,6,64,0.022195357580755,0.016887310227347976,0.02800254513696983,0.14898106450403353,69.99693630620216,73.28435067692772,1.5953695285134017
selector_g64,64,cahn_hilliard,structural,looped,smooth,ood,64,6,64,0.11779286032904529,0.09014423224967162,0.14921906884064262,0.3432096448659992,69.99693630620216,73.28435067692772,1.5953695285134017
selector_g64,64,cahn_hilliard,structural,looped,smooth,ood,96,6,64,0.19235252037820197,0.14217563354283,0.2527198611914765,0.43858011853959133,69.99693630620216,73.28435067692772,1.5953695285134017
selector_g64,64,cahn_hilliard,structural,transformer,iid,test,64,6,64,0.005252439654398464,0.0037347538796361325,0.00703591036260987,0.0724737169903577,73.76430243540865,77.05656313174404,1.5744475298561156
selector_g64,64,cahn_hilliard,structural,transformer,iid,test,96,6,64,0.009657253531726914,0.006685757629454076,0.013130930084919147,0.09827132609122008,73.76430243540865,77.05656313174404,1.5744475298561156
selector_g64,64,cahn_hilliard,structural,transformer,iid,ood,64,6,64,0.5805643456232676,0.43766071888044134,0.7522927813302169,0.7619477315559563,73.76430243540865,77.05656313174404,1.5744475298561156
selector_g64,64,cahn_hilliard,structural,transformer,iid,ood,96,6,64,0.9178662145903708,0.7155279423056684,1.1618642576325364,0.9580533464219886,73.76430243540865,77.05656313174404,1.5744475298561156
selector_g64,64,cahn_hilliard,structural,transformer,none,test,64,6,64,0.004084380733209904,0.002898892646933119,0.0055720035555377875,0.06390916001020436,43.2062674141489,43.25009736985279,1.577428518794477
selector_g64,64,cahn_hilliard,structural,transformer,none,test,96,6,64,0.007279214215489188,0.004902212633874492,0.010261629954055596,0.08531831113828489,43.2062674141489,43.25009736985279,1.577428518794477
selector_g64,64,cahn_hilliard,structural,transformer,none,ood,64,6,64,0.2048249762629187,0.17279147672004638,0.23983521103264505,0.4525759342507274,43.2062674141489,43.25009736985279,1.577428518794477
selector_g64,64,cahn_hilliard,structural,transformer,none,ood,96,6,64,0.35818626909229495,0.29243262554047966,0.43105621863330507,0.5984866490510001,43.2062674141489,43.25009736985279,1.577428518794477
selector_g64,64,cahn_hilliard,structural,transformer,response_matched,test,64,6,64,0.01254115730283012,0.008914144962013355,0.01682322353325669,0.11198730866857244,73.8010886289024,77.0931255236889,1.5770317986607552
selector_g64,64,cahn_hilliard,structural,transformer,response_matched,test,96,6,64,0.02567416472998422,0.01812299172545441,0.03451504775162696,0.16023159716480462,73.8010886289024,77.0931255236889,1.5770317986607552
selector_g64,64,cahn_hilliard,structural,transformer,response_matched,ood,64,6,64,0.9244757157263734,0.7745188352063891,1.11144170792477,0.9614966020357916,73.8010886289024,77.0931255236889,1.5770317986607552
selector_g64,64,cahn_hilliard,structural,transformer,response_matched,ood,96,6,64,1.2800532946277927,1.104526943122293,1.4999402790005518,1.13139440277376,73.8010886289024,77.0931255236889,1.5770317986607552
selector_g64,64,cahn_hilliard,structural,transformer,smooth,test,64,6,64,0.00639871739561148,0.005200994529291777,0.0077529020957941355,0.0799919833209021,73.9944428241967,77.28750739588092,1.5720940427854657
selector_g64,64,cahn_hilliard,structural,transformer,smooth,test,96,6,64,0.013545454447608568,0.011131294317165249,0.0163250967226043,0.11638494081112284,73.9944428241967,77.28750739588092,1.5720940427854657
selector_g64,64,cahn_hilliard,structural,transformer,smooth,ood,64,6,64,0.1318389711453756,0.11228418658249893,0.15137365886214643,0.36309636619687563,73.9944428241967,77.28750739588092,1.5720940427854657
selector_g64,64,cahn_hilliard,structural,transformer,smooth,ood,96,6,64,0.2137149166412595,0.17609895586726465,0.2524190697280313,0.46229310685025304,73.9944428241967,77.28750739588092,1.5720940427854657
selector_g64,64,fitzhugh_nagumo,coefficient,fno,iid,test,64,6,64,0.0008585933654076788,0.0006119661914732663,0.0011437579162165063,0.029301763861714517,42.80993569393953,46.78288529378673,1.2671208125539124
selector_g64,64,fitzhugh_nagumo,coefficient,fno,iid,test,96,6,64,0.0007589309800733114,0.0005389425436887711,0.0010102951206950267,0.027548701967121995,42.80993569393953,46.78288529378673,1.2671208125539124
selector_g64,64,fitzhugh_nagumo,coefficient,fno,iid,ood,64,6,64,0.008356632375060105,0.005111167303590096,0.012317780257738817,0.09141461795063252,42.80993569393953,46.78288529378673,1.2671208125539124
selector_g64,64,fitzhugh_nagumo,coefficient,fno,iid,ood,96,6,64,0.006813536455849243,0.004188331469506757,0.010187849416340666,0.08254414852579947,42.80993569393953,46.78288529378673,1.2671208125539124
selector_g64,64,fitzhugh_nagumo,coefficient,fno,none,test,64,6,64,0.0005070637675003963,0.0003293665134044857,0.000731305875412497,0.022518076460932367,25.23434611572884,25.268852677351486,1.259052287787199
selector_g64,64,fitzhugh_nagumo,coefficient,fno,none,test,96,6,64,0.00041958887270472336,0.00027251157698685323,0.0005967648741772023,0.020483868597135732,25.23434611572884,25.268852677351486,1.259052287787199
selector_g64,64,fitzhugh_nagumo,coefficient,fno,none,ood,64,6,64,0.007753379953560226,0.004192822592048183,0.012140738636757775,0.08805327906194196,25.23434611572884,25.268852677351486,1.259052287787199
selector_g64,64,fitzhugh_nagumo,coefficient,fno,none,ood,96,6,64,0.005975043777299412,0.003459739380642628,0.009119815249226733,0.07729840733999253,25.23434611572884,25.268852677351486,1.259052287787199
selector_g64,64,fitzhugh_nagumo,coefficient,fno,response_matched,test,64,6,64,0.0009487441562220991,0.0006593838399558087,0.001254781836224313,0.03080169080135211,42.909967478752755,46.88178960583173,1.2581180199049413
selector_g64,64,fitzhugh_nagumo,coefficient,fno,response_matched,test,96,6,64,0.0008603299830957381,0.0006015474115728254,0.0011193998283463937,0.029331382222727555,42.909967478752755,46.88178960583173,1.2581180199049413
selector_g64,64,fitzhugh_nagumo,coefficient,fno,response_matched,ood,64,6,64,0.009162574446963797,0.004920267548419927,0.014174128959251244,0.09572133746957256,42.909967478752755,46.88178960583173,1.2581180199049413
selector_g64,64,fitzhugh_nagumo,coefficient,fno,response_matched,ood,96,6,64,0.007490815412526201,0.004085645583905057,0.011728287201814751,0.08654949689354757,42.909967478752755,46.88178960583173,1.2581180199049413
selector_g64,64,fitzhugh_nagumo,coefficient,fno,smooth,test,64,6,64,0.0006298184853579074,0.0005049627262671423,0.0007696920866320373,0.025096184677315142,42.8840195533509,46.85593254383033,1.2568602804094553
selector_g64,64,fitzhugh_nagumo,coefficient,fno,smooth,test,96,6,64,0.0005808948120547622,0.00046798980783714525,0.0007106328108199608,0.02410175952196773,42.8840195533509,46.85593254383033,1.2568602804094553
selector_g64,64,fitzhugh_nagumo,coefficient,fno,smooth,ood,64,6,64,0.009629238957755692,0.0054607969474320065,0.014857958836466718,0.09812868570278363,42.8840195533509,46.85593254383033,1.2568602804094553
selector_g64,64,fitzhugh_nagumo,coefficient,fno,smooth,ood,96,6,64,0.00791969448588375,0.004616004353706212,0.011828591774081318,0.08899266534880136,42.8840195533509,46.85593254383033,1.2568602804094553
selector_g64,64,fitzhugh_nagumo,coefficient,looped,iid,test,64,6,64,0.013701955864257634,0.00896966343611576,0.019198648326858424,0.11705535384704809,70.32125640334561,74.29858679650351,1.5728955273516476
selector_g64,64,fitzhugh_nagumo,coefficient,looped,iid,test,96,6,64,0.011353547234830853,0.007419788587608692,0.016041011281441354,0.10655302546071066,70.32125640334561,74.29858679650351,1.5728955273516476
selector_g64,64,fitzhugh_nagumo,coefficient,looped,iid,ood,64,6,64,0.23867053158647047,0.17262225691191738,0.32485842149787275,0.48853918121934753,70.32125640334561,74.29858679650351,1.5728955273516476
selector_g64,64,fitzhugh_nagumo,coefficient,looped,iid,ood,96,6,64,0.17899033914895077,0.12929498269491577,0.2399755346058836,0.42307249869135993,70.32125640334561,74.29858679650351,1.5728955273516476
selector_g64,64,fitzhugh_nagumo,coefficient,looped,none,test,64,6,64,0.018997358879911535,0.012107171006532,0.027547153392252145,0.13783090683845745,39.6397314327769,39.68055658042431,1.5847862814553082
selector_g64,64,fitzhugh_nagumo,coefficient,looped,none,test,96,6,64,0.015561830318433575,0.009937623126164821,0.022636016404578834,0.12474706537002614,39.6397314327769,39.68055658042431,1.5847862814553082
selector_g64,64,fitzhugh_nagumo,coefficient,looped,none,ood,64,6,64,0.1579916161936238,0.10519766601576919,0.22073109236942848,0.3974815922701626,39.6397314327769,39.68055658042431,1.5847862814553082
selector_g64,64,fitzhugh_nagumo,coefficient,looped,none,ood,96,6,64,0.13678365911447996,0.08578063603569992,0.19410698767008838,0.36984274917115784,39.6397314327769,39.68055658042431,1.5847862814553082
selector_g64,64,fitzhugh_nagumo,coefficient,looped,response_matched,test,64,6,64,0.01279969441776696,0.008155181654193678,0.018042232629700096,0.11313573448635475,70.32170862859736,74.29863096494228,1.5708733000792563
selector_g64,64,fitzhugh_nagumo,coefficient,looped,response_matched,test,96,6,64,0.010722054444106677,0.006778818952447218,0.015258473255114681,0.10354735363159542,70.32170862859736,74.29863096494228,1.5708733000792563
selector_g64,64,fitzhugh_nagumo,coefficient,looped,response_matched,ood,64,6,64,0.2664089577231259,0.19354149373455531,0.3577503628859065,0.5161481935676283,70.32170862859736,74.29863096494228,1.5708733000792563
selector_g64,64,fitzhugh_nagumo,coefficient,looped,response_matched,ood,96,6,64,0.19824077411149452,0.14528150181843494,0.26286130007369435,0.44524237681457784,70.32170862859736,74.29863096494228,1.5708733000792563
selector_g64,64,fitzhugh_nagumo,coefficient,looped,smooth,test,64,6,64,0.01720177768561835,0.01115633925013385,0.025129468243950605,0.13115554767381496,69.84856260940433,73.82608989470948,1.5677595627494156
selector_g64,64,fitzhugh_nagumo,coefficient,looped,smooth,test,96,6,64,0.014180449146268,0.0092525329148508,0.0207183302076136,0.11908169106234594,69.84856260940433,73.82608989470948,1.5677595627494156
selector_g64,64,fitzhugh_nagumo,coefficient,looped,smooth,ood,64,6,64,0.1704240886768016,0.11905407574362617,0.23153926234188718,0.41282452528501934,69.84856260940433,73.82608989470948,1.5677595627494156
selector_g64,64,fitzhugh_nagumo,coefficient,looped,smooth,ood,96,6,64,0.14075637929324317,0.09471306546360023,0.19114316696792974,0.3751751314962696,69.84856260940433,73.82608989470948,1.5677595627494156
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,iid,test,64,6,64,0.008679455781554787,0.006790862786218451,0.011017066235118446,0.09316359686892078,73.51537986503293,77.49673801691581,1.5807265299372375
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,iid,test,96,6,64,0.007005114764813358,0.005421782421120349,0.008969910155735077,0.08369656363802136,73.51537986503293,77.49673801691581,1.5807265299372375
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,iid,ood,64,6,64,0.29958048768715884,0.246719042090554,0.35913943802659126,0.5473394629360822,73.51537986503293,77.49673801691581,1.5807265299372375
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,iid,ood,96,6,64,0.23274060463376933,0.19759934719363043,0.27094910337562195,0.4824319689176592,73.51537986503293,77.49673801691581,1.5807265299372375
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,none,test,64,6,64,0.012317135828642495,0.009091757563925763,0.016036985550932605,0.1109825924577476,43.58603665768169,43.630228870703526,1.5790442819707096
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,none,test,96,6,64,0.009912098685839983,0.007272072605798657,0.013039630971592182,0.099559523330719,43.58603665768169,43.630228870703526,1.5790442819707096
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,none,ood,64,6,64,0.20867855181731917,0.17435732486913305,0.24693730025331437,0.45681347595853516,43.58603665768169,43.630228870703526,1.5790442819707096
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,none,ood,96,6,64,0.18401915478112427,0.1464185545992962,0.224926288885159,0.4289745386163662,43.58603665768169,43.630228870703526,1.5790442819707096
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,response_matched,test,64,6,64,0.007348499353231397,0.005877102865017958,0.009023066357474215,0.08572338860096115,73.22333200097394,77.20464521817242,1.5773130231536925
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,response_matched,test,96,6,64,0.005980127673578558,0.004737306428610532,0.007382969695744398,0.077331285218717,73.22333200097394,77.20464521817242,1.5773130231536925
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,response_matched,ood,64,6,64,0.3160931423252957,0.25975300994677597,0.3804820240256019,0.5622216131787319,73.22333200097394,77.20464521817242,1.5773130231536925
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,response_matched,ood,96,6,64,0.24245672313226882,0.20559687270632035,0.2831715434230562,0.49239894712749827,73.22333200097394,77.20464521817242,1.5773130231536925
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,smooth,test,64,6,64,0.010926536896467285,0.008552088738305035,0.013655144039441864,0.10453007651612661,73.43879180060078,77.42100085620768,1.575748750474304
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,smooth,test,96,6,64,0.008714428505231143,0.006769025008406829,0.010949133228169134,0.09335110339589535,73.43879180060078,77.42100085620768,1.575748750474304
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,smooth,ood,64,6,64,0.2114845950924741,0.17514159814230318,0.2524948650450245,0.4598745427749552,73.43879180060078,77.42100085620768,1.575748750474304
selector_g64,64,fitzhugh_nagumo,coefficient,transformer,smooth,ood,96,6,64,0.179086430435365,0.14729737818330638,0.2109579459255494,0.4231860470707476,73.43879180060078,77.42100085620768,1.575748750474304
selector_g64,64,fitzhugh_nagumo,correct,fno,iid,test,64,6,64,0.0005368169889881994,0.0004060812258902481,0.0007014793237670524,0.023169311361976197,42.63910241285339,46.64688144492296,1.2626725481823087
selector_g64,64,fitzhugh_nagumo,correct,fno,iid,test,96,6,64,0.00043222987651996627,0.00032642777125888956,0.0005616060519526214,0.020790138924979946,42.63910241285339,46.64688144492296,1.2626725481823087
selector_g64,64,fitzhugh_nagumo,correct,fno,iid,ood,64,6,64,0.011661656204134193,0.005294097619032041,0.019289330803977912,0.10798914854805641,42.63910241285339,46.64688144492296,1.2626725481823087
selector_g64,64,fitzhugh_nagumo,correct,fno,iid,ood,96,6,64,0.008818732565102511,0.004227104236516352,0.014293073857866134,0.09390810702544541,42.63910241285339,46.64688144492296,1.2626725481823087
selector_g64,64,fitzhugh_nagumo,correct,fno,none,test,64,6,64,0.0005038357312551391,0.0003319352646868179,0.0007159925881443376,0.022446285466756834,25.279658279769745,25.314103176584467,1.269056007731706
selector_g64,64,fitzhugh_nagumo,correct,fno,none,test,96,6,64,0.0004165076561902549,0.0002738962343058775,0.0005824348466963095,0.020408519206210306,25.279658279769745,25.314103176584467,1.269056007731706
selector_g64,64,fitzhugh_nagumo,correct,fno,none,ood,64,6,64,0.007766451672739029,0.004194613194511844,0.012138738550884784,0.08812747399499789,25.279658279769745,25.314103176584467,1.269056007731706
selector_g64,64,fitzhugh_nagumo,correct,fno,none,ood,96,6,64,0.005982852912417483,0.003462906983303441,0.009123683467163328,0.07734890375705064,25.279658279769745,25.314103176584467,1.269056007731706
selector_g64,64,fitzhugh_nagumo,correct,fno,response_matched,test,64,6,64,0.0006560063922640159,0.00048045004522441617,0.0008637236117273918,0.025612621737417195,42.500286974788956,46.50813572504558,1.2561117764562368
selector_g64,64,fitzhugh_nagumo,correct,fno,response_matched,test,96,6,64,0.0005280762470043576,0.0003848396716501734,0.0006988436344128386,0.022979909638733517,42.500286974788956,46.50813572504558,1.2561117764562368
selector_g64,64,fitzhugh_nagumo,correct,fno,response_matched,ood,64,6,64,0.00623524979531892,0.003838366996946581,0.009212339631910562,0.07896359791270229,42.500286974788956,46.50813572504558,1.2561117764562368
selector_g64,64,fitzhugh_nagumo,correct,fno,response_matched,ood,96,6,64,0.004813122251476343,0.0031123802806840625,0.006878169501846098,0.0693766693599249,42.500286974788956,46.50813572504558,1.2561117764562368
selector_g64,64,fitzhugh_nagumo,correct,fno,smooth,test,64,6,64,0.0004509334446988593,0.0003294380576092292,0.0005901175117991492,0.021235193540414445,42.60506485030055,46.613091118788965,1.2819992611184716
selector_g64,64,fitzhugh_nagumo,correct,fno,smooth,test,96,6,64,0.00037321460548186204,0.00027008818430899236,0.0005001759250503275,0.019318763042230784,42.60506485030055,46.613091118788965,1.2819992611184716
selector_g64,64,fitzhugh_nagumo,correct,fno,smooth,ood,64,6,64,0.008517618589464676,0.003914858961757155,0.01392008446528256,0.09229094532761421,42.60506485030055,46.613091118788965,1.2819992611184716
selector_g64,64,fitzhugh_nagumo,correct,fno,smooth,ood,96,6,64,0.006570357443395112,0.003054775560451778,0.010629509480934283,0.08105774141558049,42.60506485030055,46.613091118788965,1.2819992611184716
selector_g64,64,fitzhugh_nagumo,correct,looped,iid,test,64,6,64,0.014160991606539533,0.009272342587108231,0.019714843368019347,0.11899996473335415,70.35063115375426,74.36402409911777,1.5742110554128885
selector_g64,64,fitzhugh_nagumo,correct,looped,iid,test,96,6,64,0.011658410558174565,0.00757121792210313,0.016320054229558668,0.1079741198536694,70.35063115375426,74.36402409911777,1.5742110554128885
selector_g64,64,fitzhugh_nagumo,correct,looped,iid,ood,64,6,64,0.2612289407050632,0.19096530265207254,0.347568700518137,0.5111056062156462,70.35063115375426,74.36402409911777,1.5742110554128885
selector_g64,64,fitzhugh_nagumo,correct,looped,iid,ood,96,6,64,0.1945440171742495,0.14340058807353573,0.25475799111971714,0.4410714422565232,70.35063115375426,74.36402409911777,1.5742110554128885
selector_g64,64,fitzhugh_nagumo,correct,looped,none,test,64,6,64,0.018997376289588586,0.012107180285292576,0.0275472252781808,0.13783096999436878,39.4606023527837,39.500714774243534,1.5965330530889332
selector_g64,64,fitzhugh_nagumo,correct,looped,none,test,96,6,64,0.015561840102015978,0.009937630838101848,0.02263601646230652,0.12474710458369756,39.4606023527837,39.500714774243534,1.5965330530889332
selector_g64,64,fitzhugh_nagumo,correct,looped,none,ood,64,6,64,0.1579916722288607,0.1051976951032742,0.2207310754466378,0.3974816627579953,39.4606023527837,39.500714774243534,1.5965330530889332
selector_g64,64,fitzhugh_nagumo,correct,looped,none,ood,96,6,64,0.13678372657473284,0.08578064926588655,0.19410704315771132,0.3698428403724112,39.4606023527837,39.500714774243534,1.5965330530889332
selector_g64,64,fitzhugh_nagumo,correct,looped,response_matched,test,64,6,64,0.01062914915050415,0.007413855075119082,0.014448493289975108,0.10309776501216769,70.1572648092794,74.17053833107154,1.5865787747316062
selector_g64,64,fitzhugh_nagumo,correct,looped,response_matched,test,96,6,64,0.008757239184201744,0.006055464535133981,0.012052515031885062,0.0935801217364123,70.1572648092794,74.17053833107154,1.5865787747316062
selector_g64,64,fitzhugh_nagumo,correct,looped,response_matched,ood,64,6,64,0.2713721809951082,0.20485239583580594,0.3497801766376184,0.5209339507030696,70.1572648092794,74.17053833107154,1.5865787747316062
selector_g64,64,fitzhugh_nagumo,correct,looped,response_matched,ood,96,6,64,0.20206703618666055,0.15572709665042006,0.25574870996118465,0.44951867167745163,70.1572648092794,74.17053833107154,1.5865787747316062
selector_g64,64,fitzhugh_nagumo,correct,looped,smooth,test,64,6,64,0.01566752261026033,0.010424413260211133,0.022543748064733686,0.1251699748752085,70.24246808087143,74.25607996340841,1.5932765323668718
selector_g64,64,fitzhugh_nagumo,correct,looped,smooth,test,96,6,64,0.012799226233462796,0.008453415126503518,0.018559615067816133,0.1131336653408825,70.24246808087143,74.25607996340841,1.5932765323668718
selector_g64,64,fitzhugh_nagumo,correct,looped,smooth,ood,64,6,64,0.17443402124201532,0.1212267056018802,0.23817484889125592,0.41765299141992906,70.24246808087143,74.25607996340841,1.5932765323668718
selector_g64,64,fitzhugh_nagumo,correct,looped,smooth,ood,96,6,64,0.14597832610789632,0.09753169009397167,0.19883114577613337,0.3820711008541425,70.24246808087143,74.25607996340841,1.5932765323668718
selector_g64,64,fitzhugh_nagumo,correct,transformer,iid,test,64,6,64,0.00790888569782422,0.0060473632431359975,0.010142133207629512,0.08893191608092238,73.75749389718597,77.77504766033962,1.5902440529316664
selector_g64,64,fitzhugh_nagumo,correct,transformer,iid,test,96,6,64,0.006295798064994103,0.004772897004746775,0.008114217296713524,0.07934606521431357,73.75749389718597,77.77504766033962,1.5902440529316664
selector_g64,64,fitzhugh_nagumo,correct,transformer,iid,ood,64,6,64,0.31615184550222847,0.2645993887234757,0.3747257116281681,0.5622738171942817,73.75749389718597,77.77504766033962,1.5902440529316664
selector_g64,64,fitzhugh_nagumo,correct,transformer,iid,ood,96,6,64,0.2499275621061909,0.21348871637644143,0.28734383524647905,0.49992755685818213,73.75749389718597,77.77504766033962,1.5902440529316664
selector_g64,64,fitzhugh_nagumo,correct,transformer,none,test,64,6,64,0.012317133254565562,0.009091753578047283,0.016036962252342458,0.1109825808609872,43.22752581032304,43.27184052222098,1.5833342680707574
selector_g64,64,fitzhugh_nagumo,correct,transformer,none,test,96,6,64,0.009912095946257804,0.007272074795294101,0.013039629923515206,0.09955950957220412,43.22752581032304,43.27184052222098,1.5833342680707574
selector_g64,64,fitzhugh_nagumo,correct,transformer,none,ood,64,6,64,0.20867860391615048,0.1743573648556256,0.24693729589677313,0.4568135329827155,43.22752581032304,43.27184052222098,1.5833342680707574
selector_g64,64,fitzhugh_nagumo,correct,transformer,none,ood,96,6,64,0.18401919751321494,0.14641857514624318,0.22492627843223467,0.4289745884236209,43.22752581032304,43.27184052222098,1.5833342680707574
selector_g64,64,fitzhugh_nagumo,correct,transformer,response_matched,test,64,6,64,0.007503452545307284,0.00581821673211545,0.009468059803135866,0.08662247136457886,73.75577080412768,77.77365337622662,1.5751860570162535
selector_g64,64,fitzhugh_nagumo,correct,transformer,response_matched,test,96,6,64,0.0062363908880797994,0.004719847004391952,0.008278477073657413,0.07897082301761708,73.75577080412768,77.77365337622662,1.5751860570162535
selector_g64,64,fitzhugh_nagumo,correct,transformer,response_matched,ood,64,6,64,0.3473341647621548,0.28935702298520416,0.41266408593703796,0.5893506297291577,73.75577080412768,77.77365337622662,1.5751860570162535
selector_g64,64,fitzhugh_nagumo,correct,transformer,response_matched,ood,96,6,64,0.26963270039662907,0.2288821317145809,0.312219643805943,0.5192616877804765,73.75577080412768,77.77365337622662,1.5751860570162535
selector_g64,64,fitzhugh_nagumo,correct,transformer,smooth,test,64,6,64,0.01048360825575966,0.008234902171647372,0.013071543978019282,0.10238949289726783,74.35748167716277,78.37612888721439,1.5920350328087807
selector_g64,64,fitzhugh_nagumo,correct,transformer,smooth,test,96,6,64,0.008485123012906647,0.006598281114012547,0.010722611793084683,0.09211472744847399,74.35748167716277,78.37612888721439,1.5920350328087807
selector_g64,64,fitzhugh_nagumo,correct,transformer,smooth,ood,64,6,64,0.21173168409158608,0.1777563651559757,0.24985837314830864,0.46014311261996094,74.35748167716277,78.37612888721439,1.5920350328087807
selector_g64,64,fitzhugh_nagumo,correct,transformer,smooth,ood,96,6,64,0.18678721207791485,0.1516360062547783,0.221912693733479,0.4321888615847415,74.35748167716277,78.37612888721439,1.5920350328087807
selector_g64,64,fitzhugh_nagumo,structural,fno,iid,test,64,6,64,0.08493136652293574,0.021380621775358773,0.21047523267739857,0.29142986553017475,42.62860825487102,46.669378522085026,1.257695269305259
selector_g64,64,fitzhugh_nagumo,structural,fno,iid,test,96,6,64,1492.0304748502313,0.42533795968522703,4411.769665966078,38.62681031162464,42.62860825487102,46.669378522085026,1.257695269305259
selector_g64,64,fitzhugh_nagumo,structural,fno,iid,ood,64,6,64,173.47385879588558,0.0219078236186912,619.9995656979332,13.17094752840074,42.62860825487102,46.669378522085026,1.257695269305259
selector_g64,64,fitzhugh_nagumo,structural,fno,iid,ood,96,6,64,28501.92271573775,0.05062710445451003,73386.75233001726,168.8251246578475,42.62860825487102,46.669378522085026,1.257695269305259
selector_g64,64,fitzhugh_nagumo,structural,fno,none,test,64,6,64,0.0005038357312551391,0.0003319352646868179,0.0007159925881443376,0.022446285466756834,25.025310362689197,25.06008428676675,1.2566522578708827
selector_g64,64,fitzhugh_nagumo,structural,fno,none,test,96,6,64,0.0004165076561902549,0.0002738962343058775,0.0005824348466963095,0.020408519206210306,25.025310362689197,25.06008428676675,1.2566522578708827
selector_g64,64,fitzhugh_nagumo,structural,fno,none,ood,64,6,64,0.007766451672739029,0.004194613194511844,0.012138738550884784,0.08812747399499789,25.025310362689197,25.06008428676675,1.2566522578708827
selector_g64,64,fitzhugh_nagumo,structural,fno,none,ood,96,6,64,0.005982852912417483,0.003462906983303441,0.009123683467163328,0.07734890375705064,25.025310362689197,25.06008428676675,1.2566522578708827
selector_g64,64,fitzhugh_nagumo,structural,fno,response_matched,test,64,6,64,0.03611639202855708,0.02226547156035386,0.05727948256039041,0.19004313202154158,42.81354041257873,46.853483994180955,1.258235250134021
selector_g64,64,fitzhugh_nagumo,structural,fno,response_matched,test,96,6,64,26.23510845296799,0.0741050985644102,114.54001860391733,5.122021910629433,42.81354041257873,46.853483994180955,1.258235250134021
selector_g64,64,fitzhugh_nagumo,structural,fno,response_matched,ood,64,6,64,4.89025891466948,0.010647301007529655,18.36446080617705,2.2113929806050936,42.81354041257873,46.853483994180955,1.258235250134021
selector_g64,64,fitzhugh_nagumo,structural,fno,response_matched,ood,96,6,64,4995.491752725736,0.02989083071075531,16921.726528261395,70.67879280750157,42.81354041257873,46.853483994180955,1.258235250134021
selector_g64,64,fitzhugh_nagumo,structural,fno,smooth,test,64,6,64,0.01407154042305031,0.00945726913524583,0.018936599109607172,0.118623523902514,42.65954149413543,46.69918141219144,1.2568870442919433
selector_g64,64,fitzhugh_nagumo,structural,fno,smooth,test,96,6,64,0.013078465845236247,0.008773074572708161,0.017872310378297385,0.11436112033919678,42.65954149413543,46.69918141219144,1.2568870442919433
selector_g64,64,fitzhugh_nagumo,structural,fno,smooth,ood,64,6,64,0.02140288142165178,0.011424088806626504,0.03478176733080785,0.1462972365482403,42.65954149413543,46.69918141219144,1.2568870442919433
selector_g64,64,fitzhugh_nagumo,structural,fno,smooth,ood,96,6,64,0.019676111553013305,0.012628305794985433,0.029132613270698705,0.14027156359367107,42.65954149413543,46.69918141219144,1.2568870442919433
