stage,grid,family,prior,split,horizon,candidate_kind,candidate_arm,baseline_kind,baseline_arm,candidate_mean_nmse,baseline_mean_nmse,difference_nmse,difference_ci95_low,difference_ci95_high,ratio_of_arithmetic_means,ratio_ci95_low,ratio_ci95_high,interpretation,scope
development,32,gray_scott,correct,ood,64,fno,smooth,transformer,smooth,0.09972236454958294,0.48952311386241104,-0.3898007493128281,-0.6597791123908227,-0.19519862471090801,0.2037132910083826,0.13949646443331448,0.3322523254747117,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,fno,smooth,fno,none,0.09972236454958294,0.11635146539602144,-0.016629100846438497,-0.033275915359073774,0.0007695464866906679,0.8570787158559748,0.7618078791890641,1.0089040776247986,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,fno,smooth,mechanistic,,0.3178796042148458,7.426304209213775e-12,0.3178796042074195,0.2633516126269816,0.3795658193811204,42804549242.738304,33842739959.6533,54011550769.20059,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,fno,smooth,transformer,smooth,0.3178796042148458,1.1887941993307136,-0.8709145951158679,-1.7018864166037524,-0.3097701099753741,0.2673966649516045,0.158464156173912,0.5082743047721966,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,fno,smooth,fno,none,0.3178796042148458,0.3691750356780999,-0.051295431463254104,-0.10845195060618504,0.003953471606437233,0.8610538998959267,0.7597738794104187,1.013376481566321,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,fno,smooth,mechanistic,,0.00042400102816236965,1.9796401041082864e-11,0.0004240010083659686,0.0003166537858192315,0.0005562733176526749,21418086.412901685,15241913.954956088,29965047.312487476,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,fno,smooth,transformer,smooth,0.00042400102816236965,0.018535818578545898,-0.01811181755038353,-0.02391733073436471,-0.013449896090666314,0.02287468591503833,0.015882270676197224,0.03459013901118467,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,fno,smooth,fno,none,0.00042400102816236965,0.0004434856750632372,-1.948464690086757e-05,-0.0001106009631494985,6.305906141636663e-05,0.9560647660195806,0.7684176787806795,1.1575894725817364,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,fno,smooth,mechanistic,,0.0010401302276491257,4.0578150651907634e-11,0.001040130187070975,0.0007081223975777683,0.001471233787505119,25632765.68643297,16632876.731008781,39221047.85932177,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,fno,smooth,transformer,smooth,0.0010401302276491257,0.0706087420828392,-0.06956861185519007,-0.0999573511787194,-0.046276834067953,0.014730898709806073,0.008756208816695588,0.02582045762494976,lower_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,fno,smooth,fno,none,0.0010401302276491257,0.0011536196835882468,-0.00011348945593912113,-0.0004518932135276883,0.00016217639938004177,0.9016231626820714,0.6777667196386199,1.1677311014073306,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,iid,mechanistic,,0.5635137389955304,4.261032775467628e-12,0.5635137389912693,0.27610693892953353,0.9622022617830337,132248158765.61462,63677610938.93342,230835072052.68628,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,iid,transformer,iid,0.5635137389955304,0.4608025027421829,0.1027112362533475,-0.3338643336874892,0.6294827510732709,1.2228964375022373,0.4817650599367968,3.0711718437870945,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,iid,mechanistic,,1.303958054268827,7.426304209213775e-12,1.3039580542614007,0.6649337474784912,2.114097498888402,175586404425.9072,87810614307.74896,301320378742.57196,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,iid,transformer,iid,1.303958054268827,1.087699163630317,0.2162588906385099,-0.818686964860771,1.401332117181625,1.1988223378941671,0.48964645966629466,3.160423683610141,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,iid,mechanistic,,0.01584899640826461,1.9796401041082864e-11,0.01584899638846821,0.012479442642279882,0.01944173551793476,800599885.573831,611421345.4927503,1017807274.8098172,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,iid,transformer,iid,0.01584899640826461,0.014873210188828681,0.0009757862194359288,-0.0031985360337779905,0.004219154335086704,1.0656069676315638,0.8122488039605812,1.321743365423559,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,iid,mechanistic,,0.0422570646075705,4.0578150651907634e-11,0.042257064566992346,0.029654381624588763,0.057129792870327996,1041374826.8141918,713093987.2187904,1487660743.094601,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,iid,transformer,iid,0.0422570646075705,0.04556035149627094,-0.003303286888700442,-0.019901006419273882,0.012200982923206318,0.9274964573315284,0.6360028586971603,1.3192731560098885,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,none,mechanistic,,0.5207359346596561,4.261032775467628e-12,0.520735934655395,0.2848840712395456,0.8518323247115206,122208854542.90077,65027275968.46733,205746581784.91803,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,none,transformer,none,0.5207359346596561,0.5249526503440768,-0.004216715684420724,-0.5330599711315048,0.5222311179248328,0.9919674361456088,0.3800103830651751,2.691831799161743,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,none,mechanistic,,1.247856862152889,7.426304209213775e-12,1.2478568621454627,0.7108237968120892,1.9418119306593216,168032015252.57742,93392744947.07779,275710051486.8864,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,none,transformer,none,1.247856862152889,1.2738446621081643,-0.025987799955275337,-1.3109809886526982,1.1921815769848003,0.9795989254197867,0.4147609835394273,2.8053667861982525,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,none,mechanistic,,0.01828511733519697,1.9796401041082864e-11,0.01828511731540057,0.014738590673284086,0.022440127373203132,923658663.8778648,718128387.371065,1175632962.3259912,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,none,transformer,none,0.01828511733519697,0.016820524071875703,0.0014645932633212677,-0.001981307763315446,0.005117019033942999,1.0870717973508388,0.8985779790042344,1.3422233412638715,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,none,mechanistic,,0.047929467080608974,4.0578150651907634e-11,0.04792946704003082,0.034283010324364795,0.06756705306966723,1181164402.778315,813815321.6316744,1725392397.8334575,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,none,transformer,none,0.047929467080608974,0.05565241355215652,-0.007722946471547545,-0.020168747130292118,0.002579844028097354,0.861228903139848,0.6879167862716302,1.0500410487321592,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,response_matched,mechanistic,,0.598090076561372,4.261032775467628e-12,0.598090076557111,0.27043282372367894,1.0416930856345634,140362702677.342,62232322041.95764,250136667933.31696,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,response_matched,transformer,response_matched,0.598090076561372,0.43937286204795517,0.15871721451341686,-0.3042560296767281,0.7206869631423327,1.361235816371594,0.4930346806633427,3.3778401687397066,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,response_matched,mechanistic,,1.3349159730674323,7.426304209213775e-12,1.334915973060006,0.6320496340330503,2.2126584407088346,179755088865.2271,84245790336.53662,314860479077.4459,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,response_matched,transformer,response_matched,1.3349159730674323,1.012642382977364,0.3222735900900682,-0.7480960457203314,1.5192630129809086,1.3182501498135222,0.5028457435322581,3.4902280029117687,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,response_matched,mechanistic,,0.015901098089207588,1.9796401041082864e-11,0.015901098069411188,0.012536860867104009,0.019552706337269677,803231761.9858543,611832082.783962,1028574110.7339036,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,64,looped,response_matched,transformer,response_matched,0.015901098089207588,0.014818221835583012,0.0010828762536245762,-0.0024446167709507496,0.00433935945099079,1.0730773412383572,0.8487153816965256,1.3187238192143316,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,response_matched,mechanistic,,0.041619683973476866,4.0578150651907634e-11,0.041619683932898714,0.029017769936037458,0.05645608486448282,1025667343.2582928,684891658.3563503,1467952872.702562,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,test,96,looped,response_matched,transformer,response_matched,0.041619683973476866,0.044232231398616116,-0.00261254742513925,-0.016312991407608723,0.012739659201125094,0.9409356629197552,0.6534990755268211,1.3171035833688018,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,smooth,mechanistic,,0.5255362411064476,4.261032775467628e-12,0.5255362411021866,0.28833265374887496,0.8917386756219146,123335413924.0979,66114776422.49991,214010633931.21942,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,smooth,transformer,smooth,0.5255362411064476,0.48952311386241104,0.03601312724403655,-0.4120758563975557,0.5563599392896014,1.0735677769327123,0.458404083738461,2.7934958684341993,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,64,looped,smooth,looped,none,0.5255362411064476,0.5207359346596561,0.004800306446791525,-0.040943053371977026,0.05349431322665854,1.0092183122525027,0.9017008730110176,1.0862624072022016,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,smooth,mechanistic,,1.2688413146628372,7.426304209213775e-12,1.268841314655411,0.7214069131748193,2.0422589817067918,170857707806.87823,93930984070.96571,290668315408.99023,higher_candidate_error,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
development,32,gray_scott,correct,ood,96,looped,smooth,transformer,smooth,1.2688413146628372,1.1887941993307136,0.08004711533212361,-0.9851118550352762,1.2580627227185441,1.0673347122464005,0.494286732076136,2.8771629060916206,interval_includes_zero,"Post hoc; pointwise 95% paired bootstrap, no multiplicity adjustment or confirmatory decision."
