family,kind,prior,seed,policy,arm,checkpoint,split,horizon,mean_capped_mse,diverged_trajectories,trajectories,regret_log_ratio_to_test_oracle
ks,looped,coefficient,505,hand_rule,none,validation_best,test,64,0.4893520832909628,0,64,0.06149680573340323
ks,looped,coefficient,505,hand_rule,none,validation_best,ood,64,4.951213079155082,0,64,
ks,looped,coefficient,505,none,none,validation_best,test,64,0.4893520832909628,0,64,0.06149680573340323
ks,looped,coefficient,505,none,none,validation_best,ood,64,4.951213079155082,0,64,
ks,looped,coefficient,505,probe_best,response_matched,validation_best,test,64,0.4777930148052514,0,64,0.03759218389880397
ks,looped,coefficient,505,probe_best,response_matched,validation_best,ood,64,2.2624525999092384,0,64,
ks,looped,coefficient,505,random,response_matched,validation_best,test,64,0.4777930148052514,0,64,0.03759218389880397
ks,looped,coefficient,505,random,response_matched,validation_best,ood,64,2.2624525999092384,0,64,
ks,looped,coefficient,505,ridge_selector,iid,validation_best,test,64,0.5782076026796754,0,64,0.22834754698009915
ks,looped,coefficient,505,ridge_selector,iid,validation_best,ood,64,3.8253277017014398,0,64,
ks,looped,coefficient,505,full_validation,response_matched,validation_best,test,64,0.4777930148052514,0,64,0.03759218389880397
ks,looped,coefficient,505,full_validation,response_matched,validation_best,ood,64,2.2624525999092384,0,64,
ks,looped,coefficient,606,always_smooth,smooth,validation_best,test,64,0.4470598212257926,0,64,0.0
ks,looped,coefficient,606,always_smooth,smooth,validation_best,ood,64,5.785012594615637,0,64,
ks,looped,coefficient,606,best_fixed,smooth,validation_best,test,64,0.4470598212257926,0,64,0.0
ks,looped,coefficient,606,best_fixed,smooth,validation_best,ood,64,5.785012594615637,0,64,
ks,looped,coefficient,606,hand_rule,none,validation_best,test,64,0.4831278070920959,0,64,0.07758881570099936
ks,looped,coefficient,606,hand_rule,none,validation_best,ood,64,6.751797473684633,0,64,
ks,looped,coefficient,606,none,none,validation_best,test,64,0.4831278070920959,0,64,0.07758881570099936
ks,looped,coefficient,606,none,none,validation_best,ood,64,6.751797473684633,0,64,
ks,looped,coefficient,606,probe_best,response_matched,validation_best,test,64,0.5042500539554293,0,64,0.12037986993067337
ks,looped,coefficient,606,probe_best,response_matched,validation_best,ood,64,5.747672303884997,0,64,
ks,looped,coefficient,606,random,response_matched,validation_best,test,64,0.5042500539554293,0,64,0.12037986993067337
ks,looped,coefficient,606,random,response_matched,validation_best,ood,64,5.747672303884997,0,64,
ks,looped,coefficient,606,ridge_selector,iid,validation_best,test,64,0.4542983586703797,0,64,0.0160617459777243
ks,looped,coefficient,606,ridge_selector,iid,validation_best,ood,64,5.170504817699225,0,64,
ks,looped,coefficient,606,full_validation,none,validation_best,test,64,0.4831278070920959,0,64,0.07758881570099936
ks,looped,coefficient,606,full_validation,none,validation_best,ood,64,6.751797473684633,0,64,
ks,looped,correct,101,always_smooth,smooth,validation_best,test,64,0.4023713251683354,0,64,0.11450856086609329
ks,looped,correct,101,always_smooth,smooth,validation_best,ood,64,54.350237716381,0,64,
ks,looped,correct,101,best_fixed,smooth,validation_best,test,64,0.4023713251683354,0,64,0.11450856086609329
ks,looped,correct,101,best_fixed,smooth,validation_best,ood,64,54.350237716381,0,64,
ks,looped,correct,101,hand_rule,none,validation_best,test,64,0.44703609663028043,0,64,0.21977254858276257
ks,looped,correct,101,hand_rule,none,validation_best,ood,64,31.91957577261644,0,64,
ks,looped,correct,101,none,none,validation_best,test,64,0.44703609663028043,0,64,0.21977254858276257
ks,looped,correct,101,none,none,validation_best,ood,64,31.91957577261644,0,64,
ks,looped,correct,101,probe_best,response_matched,validation_best,test,64,0.3588364794980432,0,64,0.0
ks,looped,correct,101,probe_best,response_matched,validation_best,ood,64,43.41628835666586,0,64,
ks,looped,correct,101,random,response_matched,validation_best,test,64,0.3588364794980432,0,64,0.0
ks,looped,correct,101,random,response_matched,validation_best,ood,64,43.41628835666586,0,64,
ks,looped,correct,101,ridge_selector,iid,validation_best,test,64,0.3784785184643251,0,64,0.05329252102106963
ks,looped,correct,101,ridge_selector,iid,validation_best,ood,64,43.65025769747797,0,64,
ks,looped,correct,101,full_validation,response_matched,validation_best,test,64,0.3588364794980432,0,64,0.0
ks,looped,correct,101,full_validation,response_matched,validation_best,ood,64,43.41628835666586,0,64,
ks,looped,correct,202,always_smooth,smooth,validation_best,test,64,0.38202110455609617,0,64,0.3254728779503211
ks,looped,correct,202,always_smooth,smooth,validation_best,ood,64,11.222106763774832,0,64,
ks,looped,correct,202,best_fixed,smooth,validation_best,test,64,0.38202110455609617,0,64,0.3254728779503211
ks,looped,correct,202,best_fixed,smooth,validation_best,ood,64,11.222106763774832,0,64,
ks,looped,correct,202,hand_rule,none,validation_best,test,64,0.2758902044646787,0,64,0.0
ks,looped,correct,202,hand_rule,none,validation_best,ood,64,17.31054384293742,0,64,
ks,looped,correct,202,none,none,validation_best,test,64,0.2758902044646787,0,64,0.0
ks,looped,correct,202,none,none,validation_best,ood,64,17.31054384293742,0,64,
ks,looped,correct,202,probe_best,response_matched,validation_best,test,64,0.3255518129531425,0,64,0.16551865190123324
ks,looped,correct,202,probe_best,response_matched,validation_best,ood,64,4.458786635730348,0,64,
ks,looped,correct,202,random,none,validation_best,test,64,0.2758902044646787,0,64,0.0
ks,looped,correct,202,random,none,validation_best,ood,64,17.31054384293742,0,64,
ks,looped,correct,202,ridge_selector,iid,validation_best,test,64,0.32618672593771714,0,64,0.1674670196822961
ks,looped,correct,202,ridge_selector,iid,validation_best,ood,64,6.8471214905971465,0,64,
ks,looped,correct,202,full_validation,none,validation_best,test,64,0.2758902044646787,0,64,0.0
ks,looped,correct,202,full_validation,none,validation_best,ood,64,17.31054384293742,0,64,
ks,looped,correct,303,always_smooth,smooth,validation_best,test,64,0.2679070006233426,0,64,0.09544036492224738
ks,looped,correct,303,always_smooth,smooth,validation_best,ood,64,6.629819231212537,0,64,
ks,looped,correct,303,best_fixed,smooth,validation_best,test,64,0.2679070006233426,0,64,0.09544036492224738
ks,looped,correct,303,best_fixed,smooth,validation_best,ood,64,6.629819231212537,0,64,
ks,looped,correct,303,hand_rule,none,validation_best,test,64,0.31940570948262526,0,64,0.2712625685048548
ks,looped,correct,303,hand_rule,none,validation_best,ood,64,5.905221079431328,0,64,
ks,looped,correct,303,none,none,validation_best,test,64,0.31940570948262526,0,64,0.2712625685048548
ks,looped,correct,303,none,none,validation_best,ood,64,5.905221079431328,0,64,
ks,looped,correct,303,probe_best,none,validation_best,test,64,0.31940570948262526,0,64,0.2712625685048548
ks,looped,correct,303,probe_best,none,validation_best,ood,64,5.905221079431328,0,64,
ks,looped,correct,303,random,iid,validation_best,test,64,0.2435201139900378,0,64,0.0
ks,looped,correct,303,random,iid,validation_best,ood,64,3.7883719008556227,0,64,
ks,looped,correct,303,ridge_selector,iid,validation_best,test,64,0.2435201139900378,0,64,0.0
ks,looped,correct,303,ridge_selector,iid,validation_best,ood,64,3.7883719008556227,0,64,
ks,looped,correct,303,full_validation,iid,validation_best,test,64,0.2435201139900378,0,64,0.0
ks,looped,correct,303,full_validation,iid,validation_best,ood,64,3.7883719008556227,0,64,
ks,looped,correct,404,always_smooth,smooth,validation_best,test,64,0.8057747927622119,0,64,0.4191343223715771
ks,looped,correct,404,always_smooth,smooth,validation_best,ood,64,4.73920500250324,0,64,
ks,looped,correct,404,best_fixed,smooth,validation_best,test,64,0.8057747927622119,0,64,0.4191343223715771
ks,looped,correct,404,best_fixed,smooth,validation_best,ood,64,4.73920500250324,0,64,
ks,looped,correct,404,hand_rule,none,validation_best,test,64,1.8357373354210358,0,64,1.2425315298042552
ks,looped,correct,404,hand_rule,none,validation_best,ood,64,5.6355926100332,0,64,
ks,looped,correct,404,none,none,validation_best,test,64,1.8357373354210358,0,64,1.2425315298042552
ks,looped,correct,404,none,none,validation_best,ood,64,5.6355926100332,0,64,
ks,looped,correct,404,probe_best,response_matched,validation_best,test,64,0.5298902807410908,0,64,0.0
ks,looped,correct,404,probe_best,response_matched,validation_best,ood,64,5.150999920217828,0,64,
ks,looped,correct,404,random,none,validation_best,test,64,1.8357373354210358,0,64,1.2425315298042552
ks,looped,correct,404,random,none,validation_best,ood,64,5.6355926100332,0,64,
ks,looped,correct,404,ridge_selector,iid,validation_best,test,64,0.6495891533411147,0,64,0.20367012361974532
ks,looped,correct,404,ridge_selector,iid,validation_best,ood,64,4.927811350477782,0,64,
ks,looped,correct,404,full_validation,response_matched,validation_best,test,64,0.5298902807410908,0,64,0.0
ks,looped,correct,404,full_validation,response_matched,validation_best,ood,64,5.150999920217828,0,64,
ks,looped,correct,505,always_smooth,smooth,validation_best,test,64,0.40449729356636865,0,64,0.0
ks,looped,correct,505,always_smooth,smooth,validation_best,ood,64,7.096901602070375,0,64,
ks,looped,correct,505,best_fixed,smooth,validation_best,test,64,0.40449729356636865,0,64,0.0
ks,looped,correct,505,best_fixed,smooth,validation_best,ood,64,7.096901602070375,0,64,
ks,looped,correct,505,hand_rule,none,validation_best,test,64,0.4893534530367605,0,64,0.19043999055750102
ks,looped,correct,505,hand_rule,none,validation_best,ood,64,4.951203706734418,0,64,
ks,looped,correct,505,none,none,validation_best,test,64,0.4893534530367605,0,64,0.19043999055750102
ks,looped,correct,505,none,none,validation_best,ood,64,4.951203706734418,0,64,
ks,looped,correct,505,probe_best,response_matched,validation_best,test,64,0.5620479750447847,0,64,0.32894216543496596
ks,looped,correct,505,probe_best,response_matched,validation_best,ood,64,4.589556416987534,0,64,
ks,looped,correct,505,random,smooth,validation_best,test,64,0.40449729356636865,0,64,0.0
ks,looped,correct,505,random,smooth,validation_best,ood,64,7.096901602070375,0,64,
ks,looped,correct,505,ridge_selector,iid,validation_best,test,64,0.5244968467027116,0,64,0.25979437014828505
ks,looped,correct,505,ridge_selector,iid,validation_best,ood,64,22.66742321746085,0,64,
ks,looped,correct,505,full_validation,response_matched,validation_best,test,64,0.5620479750447847,0,64,0.32894216543496596
ks,looped,correct,505,full_validation,response_matched,validation_best,ood,64,4.589556416987534,0,64,
ks,looped,correct,606,always_smooth,smooth,validation_best,test,64,0.3313427967161964,0,64,0.0
ks,looped,correct,606,always_smooth,smooth,validation_best,ood,64,6.694353153190718,0,64,
ks,looped,correct,606,best_fixed,smooth,validation_best,test,64,0.3313427967161964,0,64,0.0
ks,looped,correct,606,best_fixed,smooth,validation_best,ood,64,6.694353153190718,0,64,
ks,looped,correct,606,hand_rule,none,validation_best,test,64,0.4831314552441053,0,64,0.3771353015908342
ks,looped,correct,606,hand_rule,none,validation_best,ood,64,6.751764964891322,0,64,
ks,looped,correct,606,none,none,validation_best,test,64,0.4831314552441053,0,64,0.3771353015908342
ks,looped,correct,606,none,none,validation_best,ood,64,6.751764964891322,0,64,
ks,looped,correct,606,probe_best,response_matched,validation_best,test,64,0.3579066684910721,0,64,0.07711877077469387
ks,looped,correct,606,probe_best,response_matched,validation_best,ood,64,3.0689868017611843,0,64,
ks,looped,correct,606,random,smooth,validation_best,test,64,0.3313427967161964,0,64,0.0
ks,looped,correct,606,random,smooth,validation_best,ood,64,6.694353153190718,0,64,
ks,looped,correct,606,ridge_selector,iid,validation_best,test,64,0.3321556947265938,0,64,0.0024503399106782513
ks,looped,correct,606,ridge_selector,iid,validation_best,ood,64,4.259453080879666,0,64,
ks,looped,correct,606,full_validation,iid,validation_best,test,64,0.3321556947265938,0,64,0.0024503399106782513
ks,looped,correct,606,full_validation,iid,validation_best,ood,64,4.259453080879666,0,64,
ks,transformer,coefficient,101,always_smooth,smooth,validation_best,test,64,0.25471003384609325,0,64,0.015286269767751574
ks,transformer,coefficient,101,always_smooth,smooth,validation_best,ood,64,3.9652282600297326,0,64,
ks,transformer,coefficient,101,best_fixed,none,validation_best,test,64,1.2185999943778896,0,64,1.5806184269962713
ks,transformer,coefficient,101,best_fixed,none,validation_best,ood,64,15.68890758747196,0,64,
ks,transformer,coefficient,101,hand_rule,none,validation_best,test,64,1.2185999943778896,0,64,1.5806184269962713
ks,transformer,coefficient,101,hand_rule,none,validation_best,ood,64,15.68890758747196,0,64,
ks,transformer,coefficient,101,none,none,validation_best,test,64,1.2185999943778896,0,64,1.5806184269962713
ks,transformer,coefficient,101,none,none,validation_best,ood,64,15.68890758747196,0,64,
ks,transformer,coefficient,101,probe_best,response_matched,validation_best,test,64,0.2698934693454387,0,64,0.07318781695549931
ks,transformer,coefficient,101,probe_best,response_matched,validation_best,ood,64,1.8588369344280409,0,64,
ks,transformer,coefficient,101,random,none,validation_best,test,64,1.2185999943778896,0,64,1.5806184269962713
ks,transformer,coefficient,101,random,none,validation_best,ood,64,15.68890758747196,0,64,
ks,transformer,coefficient,101,ridge_selector,iid,validation_best,test,64,0.2508460755512507,0,64,0.0
ks,transformer,coefficient,101,ridge_selector,iid,validation_best,ood,64,3.108729126680032,0,64,
ks,transformer,coefficient,101,full_validation,iid,validation_best,test,64,0.2508460755512507,0,64,0.0
ks,transformer,coefficient,101,full_validation,iid,validation_best,ood,64,3.108729126680032,0,64,
ks,transformer,coefficient,202,always_smooth,smooth,validation_best,test,64,0.3263703535200966,0,64,0.08950810582287891
ks,transformer,coefficient,202,always_smooth,smooth,validation_best,ood,64,2.8888002555483467,0,64,
ks,transformer,coefficient,202,best_fixed,none,validation_best,test,64,0.6534173915486448,0,64,0.7836914313483107
ks,transformer,coefficient,202,best_fixed,none,validation_best,ood,64,9.904784498253662,0,64,
ks,transformer,coefficient,202,hand_rule,none,validation_best,test,64,0.6534173915486448,0,64,0.7836914313483107
ks,transformer,coefficient,202,hand_rule,none,validation_best,ood,64,9.904784498253662,0,64,
ks,transformer,coefficient,202,none,none,validation_best,test,64,0.6534173915486448,0,64,0.7836914313483107
ks,transformer,coefficient,202,none,none,validation_best,ood,64,9.904784498253662,0,64,
ks,transformer,coefficient,202,probe_best,response_matched,validation_best,test,64,0.31493995533841623,0,64,0.05385731821671197
ks,transformer,coefficient,202,probe_best,response_matched,validation_best,ood,64,1.4249525814719846,0,64,
ks,transformer,coefficient,202,random,none,validation_best,test,64,0.6534173915486448,0,64,0.7836914313483107
ks,transformer,coefficient,202,random,none,validation_best,ood,64,9.904784498253662,0,64,
ks,transformer,coefficient,202,ridge_selector,iid,validation_best,test,64,0.29842680233864094,0,64,0.0
ks,transformer,coefficient,202,ridge_selector,iid,validation_best,ood,64,2.15475935574824,0,64,
ks,transformer,coefficient,202,full_validation,response_matched,validation_best,test,64,0.31493995533841623,0,64,0.05385731821671197
ks,transformer,coefficient,202,full_validation,response_matched,validation_best,ood,64,1.4249525814719846,0,64,
ks,transformer,coefficient,303,always_smooth,smooth,validation_best,test,64,0.36755815831810157,0,64,0.2253673005216426
ks,transformer,coefficient,303,always_smooth,smooth,validation_best,ood,64,4.405496959662969,0,64,
ks,transformer,coefficient,303,best_fixed,none,validation_best,test,64,0.8504535032886165,0,64,1.0642554809495854
ks,transformer,coefficient,303,best_fixed,none,validation_best,ood,64,3.22653319197633,0,64,
ks,transformer,coefficient,303,hand_rule,none,validation_best,test,64,0.8504535032886165,0,64,1.0642554809495854
ks,transformer,coefficient,303,hand_rule,none,validation_best,ood,64,3.22653319197633,0,64,
ks,transformer,coefficient,303,none,none,validation_best,test,64,0.8504535032886165,0,64,1.0642554809495854
ks,transformer,coefficient,303,none,none,validation_best,ood,64,3.22653319197633,0,64,
ks,transformer,coefficient,303,probe_best,response_matched,validation_best,test,64,0.3417625384973646,0,64,0.1526019044863148
ks,transformer,coefficient,303,probe_best,response_matched,validation_best,ood,64,2.712730601793055,0,64,
ks,transformer,coefficient,303,random,response_matched,validation_best,test,64,0.3417625384973646,0,64,0.1526019044863148
ks,transformer,coefficient,303,random,response_matched,validation_best,ood,64,2.712730601793055,0,64,
ks,transformer,coefficient,303,ridge_selector,iid,validation_best,test,64,0.2933933674242044,0,64,0.0
ks,transformer,coefficient,303,ridge_selector,iid,validation_best,ood,64,3.927223411162231,0,64,
ks,transformer,coefficient,303,full_validation,smooth,validation_best,test,64,0.36755815831810157,0,64,0.2253673005216426
ks,transformer,coefficient,303,full_validation,smooth,validation_best,ood,64,4.405496959662969,0,64,
ks,transformer,coefficient,404,always_smooth,smooth,validation_best,test,64,0.3632254136144324,0,64,0.0
ks,transformer,coefficient,404,always_smooth,smooth,validation_best,ood,64,4.8095486365774605,0,64,
ks,transformer,coefficient,404,best_fixed,none,validation_best,test,64,1.9030359796151588,0,64,1.6561821582195233
ks,transformer,coefficient,404,best_fixed,none,validation_best,ood,64,8.075428257778071,0,64,
ks,transformer,coefficient,404,hand_rule,none,validation_best,test,64,1.9030359796151588,0,64,1.6561821582195233
ks,transformer,coefficient,404,hand_rule,none,validation_best,ood,64,8.075428257778071,0,64,
ks,transformer,coefficient,404,none,none,validation_best,test,64,1.9030359796151588,0,64,1.6561821582195233
ks,transformer,coefficient,404,none,none,validation_best,ood,64,8.075428257778071,0,64,
ks,transformer,coefficient,404,probe_best,response_matched,validation_best,test,64,0.36376780739478853,0,64,0.0014921566400336297
ks,transformer,coefficient,404,probe_best,response_matched,validation_best,ood,64,3.246129588189092,0,64,
ks,transformer,coefficient,404,random,smooth,validation_best,test,64,0.3632254136144324,0,64,0.0
ks,transformer,coefficient,404,random,smooth,validation_best,ood,64,4.8095486365774605,0,64,
ks,transformer,coefficient,404,ridge_selector,iid,validation_best,test,64,0.38257281056250436,0,64,0.051895373878635166
ks,transformer,coefficient,404,ridge_selector,iid,validation_best,ood,64,5.407382787813276,0,64,
ks,transformer,coefficient,404,full_validation,response_matched,validation_best,test,64,0.36376780739478853,0,64,0.0014921566400336297
ks,transformer,coefficient,404,full_validation,response_matched,validation_best,ood,64,3.246129588189092,0,64,
ks,transformer,coefficient,505,always_smooth,smooth,validation_best,test,64,0.30065253575484174,0,64,0.07932442516029456
ks,transformer,coefficient,505,always_smooth,smooth,validation_best,ood,64,9.893911543600098,0,64,
ks,transformer,coefficient,505,best_fixed,none,validation_best,test,64,0.44645905623866167,0,64,0.4747168902267453
ks,transformer,coefficient,505,best_fixed,none,validation_best,ood,64,5.206861890960681,0,64,
ks,transformer,coefficient,505,hand_rule,none,validation_best,test,64,0.44645905623866167,0,64,0.4747168902267453
ks,transformer,coefficient,505,hand_rule,none,validation_best,ood,64,5.206861890960681,0,64,
ks,transformer,coefficient,505,none,none,validation_best,test,64,0.44645905623866167,0,64,0.4747168902267453
ks,transformer,coefficient,505,none,none,validation_best,ood,64,5.206861890960681,0,64,
ks,transformer,coefficient,505,probe_best,response_matched,validation_best,test,64,0.33493595793229414,0,64,0.18730853666666125
ks,transformer,coefficient,505,probe_best,response_matched,validation_best,ood,64,6.356483299495267,0,64,
ks,transformer,coefficient,505,random,smooth,validation_best,test,64,0.30065253575484174,0,64,0.07932442516029456
ks,transformer,coefficient,505,random,smooth,validation_best,ood,64,9.893911543600098,0,64,
ks,transformer,coefficient,505,ridge_selector,iid,validation_best,test,64,0.2777248308832667,0,64,0.0
ks,transformer,coefficient,505,ridge_selector,iid,validation_best,ood,64,9.76481745573642,0,64,
ks,transformer,coefficient,505,full_validation,iid,validation_best,test,64,0.2777248308832667,0,64,0.0
ks,transformer,coefficient,505,full_validation,iid,validation_best,ood,64,9.76481745573642,0,64,
ks,transformer,coefficient,606,always_smooth,smooth,validation_best,test,64,0.3578664560206297,0,64,0.0
ks,transformer,coefficient,606,always_smooth,smooth,validation_best,ood,64,7.1731224022611855,0,64,
ks,transformer,coefficient,606,best_fixed,none,validation_best,test,64,0.5813096215118398,0,64,0.4851236373520121
ks,transformer,coefficient,606,best_fixed,none,validation_best,ood,64,5.0231124159462865,0,64,
ks,transformer,coefficient,606,hand_rule,none,validation_best,test,64,0.5813096215118398,0,64,0.4851236373520121
ks,transformer,coefficient,606,hand_rule,none,validation_best,ood,64,5.0231124159462865,0,64,
ks,transformer,coefficient,606,none,none,validation_best,test,64,0.5813096215118398,0,64,0.4851236373520121
ks,transformer,coefficient,606,none,none,validation_best,ood,64,5.0231124159462865,0,64,
ks,transformer,coefficient,606,probe_best,response_matched,validation_best,test,64,0.36355758741110034,0,64,0.015777820282355057
ks,transformer,coefficient,606,probe_best,response_matched,validation_best,ood,64,1.5287167725816744,0,64,
ks,transformer,coefficient,606,random,iid,validation_best,test,64,0.3864169226253349,0,64,0.07675700806042424
ks,transformer,coefficient,606,random,iid,validation_best,ood,64,2.8460936245984954,0,64,
ks,transformer,coefficient,606,ridge_selector,iid,validation_best,test,64,0.3864169226253349,0,64,0.07675700806042424
ks,transformer,coefficient,606,ridge_selector,iid,validation_best,ood,64,2.8460936245984954,0,64,
ks,transformer,coefficient,606,full_validation,response_matched,validation_best,test,64,0.36355758741110034,0,64,0.015777820282355057
ks,transformer,coefficient,606,full_validation,response_matched,validation_best,ood,64,1.5287167725816744,0,64,
ks,transformer,correct,101,always_smooth,smooth,validation_best,test,64,1.3016361758848545,0,64,1.1925198711398404
ks,transformer,correct,101,always_smooth,smooth,validation_best,ood,64,53.74325591312049,0,64,
ks,transformer,correct,101,best_fixed,none,validation_best,test,64,1.2185945395573672,0,64,1.1265959791144362
ks,transformer,correct,101,best_fixed,none,validation_best,ood,64,15.689244798803827,0,64,
ks,transformer,correct,101,hand_rule,none,validation_best,test,64,1.2185945395573672,0,64,1.1265959791144362
ks,transformer,correct,101,hand_rule,none,validation_best,ood,64,15.689244798803827,0,64,
ks,transformer,correct,101,none,none,validation_best,test,64,1.2185945395573672,0,64,1.1265959791144362
ks,transformer,correct,101,none,none,validation_best,ood,64,15.689244798803827,0,64,
ks,transformer,correct,101,probe_best,response_matched,validation_best,test,64,0.3949888267433046,0,64,0.0
ks,transformer,correct,101,probe_best,response_matched,validation_best,ood,64,37.17307576123687,0,64,
ks,transformer,correct,101,random,response_matched,validation_best,test,64,0.3949888267433046,0,64,0.0
ks,transformer,correct,101,random,response_matched,validation_best,ood,64,37.17307576123687,0,64,
ks,transformer,correct,101,ridge_selector,iid,validation_best,test,64,0.45080904223131024,0,64,0.13218636237757897
ks,transformer,correct,101,ridge_selector,iid,validation_best,ood,64,49.30170024098345,0,64,
ks,transformer,correct,101,full_validation,iid,validation_best,test,64,0.45080904223131024,0,64,0.13218636237757897
ks,transformer,correct,101,full_validation,iid,validation_best,ood,64,49.30170024098345,0,64,
ks,transformer,correct,202,always_smooth,smooth,validation_best,test,64,0.5386350892065255,0,64,0.4231433829518083
ks,transformer,correct,202,always_smooth,smooth,validation_best,ood,64,8.082990510939055,0,64,
ks,transformer,correct,202,best_fixed,none,validation_best,test,64,0.6534188865962425,0,64,0.6163234596349227
ks,transformer,correct,202,best_fixed,none,validation_best,ood,64,9.904740039694502,0,64,
ks,transformer,correct,202,hand_rule,none,validation_best,test,64,0.6534188865962425,0,64,0.6163234596349227
ks,transformer,correct,202,hand_rule,none,validation_best,ood,64,9.904740039694502,0,64,
ks,transformer,correct,202,none,none,validation_best,test,64,0.6534188865962425,0,64,0.6163234596349227
ks,transformer,correct,202,none,none,validation_best,ood,64,9.904740039694502,0,64,
ks,transformer,correct,202,probe_best,response_matched,validation_best,test,64,0.37385788868392433,0,64,0.05798080420383747
ks,transformer,correct,202,probe_best,response_matched,validation_best,ood,64,6.68000042577637,0,64,
ks,transformer,correct,202,random,none,validation_best,test,64,0.6534188865962425,0,64,0.6163234596349227
ks,transformer,correct,202,random,none,validation_best,ood,64,9.904740039694502,0,64,
ks,transformer,correct,202,ridge_selector,iid,validation_best,test,64,0.35279774917409856,0,64,0.0
ks,transformer,correct,202,ridge_selector,iid,validation_best,ood,64,5.445720561724045,0,64,
ks,transformer,correct,202,full_validation,response_matched,validation_best,test,64,0.37385788868392433,0,64,0.05798080420383747
ks,transformer,correct,202,full_validation,response_matched,validation_best,ood,64,6.68000042577637,0,64,
ks,transformer,correct,303,always_smooth,smooth,validation_best,test,64,0.4832863776091001,0,64,0.503342748340047
ks,transformer,correct,303,always_smooth,smooth,validation_best,ood,64,1.7145732133752745,0,64,
ks,transformer,correct,303,best_fixed,none,validation_best,test,64,0.8504482112388647,0,64,1.0684968739336977
ks,transformer,correct,303,best_fixed,none,validation_best,ood,64,3.226524055828804,0,64,
ks,transformer,correct,303,hand_rule,none,validation_best,test,64,0.8504482112388647,0,64,1.0684968739336977
ks,transformer,correct,303,hand_rule,none,validation_best,ood,64,3.226524055828804,0,64,
ks,transformer,correct,303,none,none,validation_best,test,64,0.8504482112388647,0,64,1.0684968739336977
ks,transformer,correct,303,none,none,validation_best,ood,64,3.226524055828804,0,64,
ks,transformer,correct,303,probe_best,response_matched,validation_best,test,64,0.4656870514270368,0,64,0.46624720115175877
ks,transformer,correct,303,probe_best,response_matched,validation_best,ood,64,1.7859771732059926,0,64,
ks,transformer,correct,303,random,response_matched,validation_best,test,64,0.4656870514270368,0,64,0.46624720115175877
ks,transformer,correct,303,random,response_matched,validation_best,ood,64,1.7859771732059926,0,64,
ks,transformer,correct,303,ridge_selector,iid,validation_best,test,64,0.2921497881657331,0,64,0.0
ks,transformer,correct,303,ridge_selector,iid,validation_best,ood,64,1.3743275476517738,0,64,
ks,transformer,correct,303,full_validation,iid,validation_best,test,64,0.2921497881657331,0,64,0.0
ks,transformer,correct,303,full_validation,iid,validation_best,ood,64,1.3743275476517738,0,64,
ks,transformer,correct,404,always_smooth,smooth,validation_best,test,64,1.6477769762787822,0,64,1.0624933329983641
ks,transformer,correct,404,always_smooth,smooth,validation_best,ood,64,8.477217713509617,0,64,
ks,transformer,correct,404,best_fixed,none,validation_best,test,64,1.9030440515097,0,64,1.2065209770979328
ks,transformer,correct,404,best_fixed,none,validation_best,ood,64,8.075463997436941,0,64,
ks,transformer,correct,404,hand_rule,none,validation_best,test,64,1.9030440515097,0,64,1.2065209770979328
ks,transformer,correct,404,hand_rule,none,validation_best,ood,64,8.075463997436941,0,64,
ks,transformer,correct,404,none,none,validation_best,test,64,1.9030440515097,0,64,1.2065209770979328
ks,transformer,correct,404,none,none,validation_best,ood,64,8.075463997436941,0,64,
ks,transformer,correct,404,probe_best,none,validation_best,test,64,1.9030440515097,0,64,1.2065209770979328
ks,transformer,correct,404,probe_best,none,validation_best,ood,64,8.075463997436941,0,64,
ks,transformer,correct,404,random,smooth,validation_best,test,64,1.6477769762787822,0,64,1.0624933329983641
ks,transformer,correct,404,random,smooth,validation_best,ood,64,8.477217713509617,0,64,
ks,transformer,correct,404,ridge_selector,iid,validation_best,test,64,1.2404808847828281,0,64,0.778565355343625
ks,transformer,correct,404,ridge_selector,iid,validation_best,ood,64,4.811417956955381,0,64,
ks,transformer,correct,404,full_validation,response_matched,validation_best,test,64,0.5694602818911703,0,64,0.0
ks,transformer,correct,404,full_validation,response_matched,validation_best,ood,64,2.242523407910028,0,64,
ks,transformer,correct,505,always_smooth,smooth,validation_best,test,64,0.751037312881627,0,64,0.5973680234001284
ks,transformer,correct,505,always_smooth,smooth,validation_best,ood,64,4.295510840205907,0,64,
ks,transformer,correct,505,best_fixed,none,validation_best,test,64,0.44646170605425306,0,64,0.07726632052949653
ks,transformer,correct,505,best_fixed,none,validation_best,ood,64,5.206894547624188,0,64,
ks,transformer,correct,505,hand_rule,none,validation_best,test,64,0.44646170605425306,0,64,0.07726632052949653
ks,transformer,correct,505,hand_rule,none,validation_best,ood,64,5.206894547624188,0,64,
ks,transformer,correct,505,none,none,validation_best,test,64,0.44646170605425306,0,64,0.07726632052949653
ks,transformer,correct,505,none,none,validation_best,ood,64,5.206894547624188,0,64,
ks,transformer,correct,505,probe_best,response_matched,validation_best,test,64,0.41326428823839123,0,64,0.0
ks,transformer,correct,505,probe_best,response_matched,validation_best,ood,64,7.648087211231086,0,64,
ks,transformer,correct,505,random,iid,validation_best,test,64,0.4897972208953414,0,64,0.16990415915097346
ks,transformer,correct,505,random,iid,validation_best,ood,64,4.0671033861463,0,64,
