job_id,stage,family,prior,grid,split,horizon,n_trajectories,primary_horizon,method,mean_nmse,ci95_low,ci95_high,normalized_rmse,n_training_seeds,kind,arm,source,failed_trajectories,cap_affected_trajectories,nonfinite_steps,raw_mean_nmse,calibration_seconds_current_machine,archived_mean_training_validation_seconds,archived_mean_fixed_choice_route_seconds,archived_median_inference_ms_per_step,archived_parameter_count,archived_gpu,cost_scope
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:looped:none,0.3677123672627622,0.1346083348708318,0.7218176886815275,0.6063929149180111,6,looped,none,archived_neural_scores,,,,,,38.45743158824431,38.49564117022479,1.579642458818853,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:looped:response_matched,0.7773625007453276,0.5202151750191172,1.0881662704874298,0.8816816323057477,6,looped,response_matched,archived_neural_scores,,,,,,69.89342529846665,72.82716873831426,1.5385342063382268,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:looped:smooth,0.452404385202136,0.2214608782400455,0.7107513906392873,0.6726101286794126,6,looped,smooth,archived_neural_scores,,,,,,69.91731476108544,72.85081668927644,1.5755006927065551,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:transformer:iid,0.6521541586075048,0.4560641597233051,0.8541456524433534,0.8075606222491937,6,transformer,iid,archived_neural_scores,,,,,,73.28118235509221,76.21823070912312,1.5384624479338527,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:transformer:none,0.18693566216789473,0.10387179204265287,0.30057757808873137,0.4323605696266656,6,transformer,none,archived_neural_scores,,,,,,42.638597640752174,42.6810622313836,1.532376476097852,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:transformer:response_matched,0.7225108060839847,0.5386121317222093,0.9110291464795333,0.8500063564962232,6,transformer,response_matched,archived_neural_scores,,,,,,72.60890028827514,75.54609718879995,1.5312616946175694,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,neural:transformer:smooth,0.5739943769121795,0.4127234669170772,0.7356546725677782,0.7576241660032892,6,transformer,smooth,archived_neural_scores,,,,,,73.01240397834529,75.94950823214215,1.5370319713838398,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,validation_best_neural,0.005213317233047209,0.0030786569306297845,0.007684231613607151,0.07220330486236215,6,validation_best_neural,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__coefficient,development,allen_cahn,coefficient,32,ood,96,64,False,validation_selected_route,1.845636428327467e-11,1.6457018413949937e-11,2.0608002172949967e-11,4.2960870898149485e-06,6,validation_selected_route,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,calibrated,3.914342203487285e-12,2.3972594767023497e-12,6.369278614733209e-12,1.9784696620083124e-06,0,physics_calibrated,,new_frozen_physics_evaluation,0,0,0,3.914342203487285e-12,0.4987642239975685,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,uncalibrated,1.9568591795959958e-12,1.7156550990848747e-12,2.2029692994570047e-12,1.3988778286884083e-06,0,physics_uncalibrated,,new_frozen_physics_evaluation,0,0,0,1.9568591795959958e-12,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,persistence,0.03635159908176444,0.02771216629991289,0.04579323724302557,0.19066095321739174,0,persistence,,new_frozen_physics_evaluation,0,0,0,0.03635159908176444,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:fno:iid,0.0007669464939288306,0.00012907989088423838,0.003039246705659128,0.027693798835277738,6,fno,iid,archived_neural_scores,,,,,,42.024380051065236,44.94385312350156,1.2436234625056386,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:fno:none,0.016914534244604266,0.00783010576261839,0.02628601106110745,0.13005588892704653,6,fno,none,archived_neural_scores,,,,,,25.01461238095847,25.048850260131683,1.255962229333818,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:fno:response_matched,0.00021259085706289062,8.622287256992964e-05,0.0004495865866345529,0.014580495775620615,6,fno,response_matched,archived_neural_scores,,,,,,41.84448352696685,44.7639262622688,1.2604435090906918,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:fno:smooth,0.0004584393818871807,0.00021022314035573446,0.0008614869859042314,0.021411197581807064,6,fno,smooth,archived_neural_scores,,,,,,41.734554222552106,44.6540730377504,1.244509732350707,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:looped:iid,0.0033353636570340925,0.001881363928053085,0.005664994436087718,0.05775260736134857,6,looped,iid,archived_neural_scores,,,,,,70.14937950957876,73.07319082583611,1.5376577386632562,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:looped:none,0.004818463955338932,0.003164028319675964,0.0074133283489147645,0.06941515652463036,6,looped,none,archived_neural_scores,,,,,,38.82971056799094,38.868256478880845,1.539204001892358,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:looped:response_matched,0.0031331615558112536,0.0014949655768480277,0.006087790654141549,0.055974651011071554,6,looped,response_matched,archived_neural_scores,,,,,,68.91778680806358,71.84220966673456,1.5388821950182319,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:looped:smooth,0.0025270289477670274,0.0013570631449002892,0.004391425296175672,0.050269562836442364,6,looped,smooth,archived_neural_scores,,,,,,69.88395280018449,72.80796073268478,1.5408949460834265,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:transformer:iid,0.0024670339766016403,0.001227210608103403,0.005154084649300757,0.04966924578249241,6,transformer,iid,archived_neural_scores,,,,,,73.29804506346893,76.22563881551226,1.5369217260740697,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:transformer:none,0.002121800733544075,0.0014227005024241876,0.003173537812108581,0.04606300829889506,6,transformer,none,archived_neural_scores,,,,,,42.94276600400917,42.98502013863375,1.57662722049281,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:transformer:response_matched,0.0023675737252620657,0.0015024575880106482,0.0037837412583009602,0.04865772009930249,6,transformer,response_matched,archived_neural_scores,,,,,,72.54323337902315,75.47071919745456,1.5397784882225096,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,neural:transformer:smooth,0.0017264936987012685,0.0009121167893921359,0.0031697685764321354,0.0415510974428025,6,transformer,smooth,archived_neural_scores,,,,,,72.62630665434214,75.5537157941144,1.578070712275803,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,validation_best_neural,0.00023640378065797104,9.964341303707398e-05,0.0004859644975149806,0.015375427820323279,6,validation_best_neural,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,64,64,True,validation_selected_route,3.914342203487285e-12,2.3972594767023493e-12,6.369278614733209e-12,1.9784696620083124e-06,6,validation_selected_route,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,calibrated,4.684122655147794e-12,3.05089627208662e-12,7.28048184372713e-12,2.1642834045355045e-06,0,physics_calibrated,,new_frozen_physics_evaluation,0,0,0,4.684122655147794e-12,0.4987642239975685,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,uncalibrated,2.2202042954016277e-12,1.9702768568627825e-12,2.4760411181488942e-12,1.4900349980458942e-06,0,physics_uncalibrated,,new_frozen_physics_evaluation,0,0,0,2.2202042954016277e-12,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,persistence,0.04164775016825395,0.031165339642541,0.053488066931519355,0.20407780420284305,0,persistence,,new_frozen_physics_evaluation,0,0,0,0.04164775016825395,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:fno:iid,0.0012770085199977587,0.00020542044500528059,0.005525631077819112,0.03573525598058252,6,fno,iid,archived_neural_scores,,,,,,42.024380051065236,44.94385312350156,1.2436234625056386,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:fno:none,0.03791100843523428,0.01512719846806054,0.0613416526038463,0.1947074945533281,6,fno,none,archived_neural_scores,,,,,,25.01461238095847,25.048850260131683,1.255962229333818,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:fno:response_matched,0.00027963578213970145,0.00012911965258173753,0.0005497174573841027,0.016722313899090086,6,fno,response_matched,archived_neural_scores,,,,,,41.84448352696685,44.7639262622688,1.2604435090906918,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:fno:smooth,0.0006379063428373085,0.0003353446783399025,0.001071930142443293,0.02525680785129642,6,fno,smooth,archived_neural_scores,,,,,,41.734554222552106,44.6540730377504,1.244509732350707,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:looped:iid,0.005248466371245715,0.0031958522175357554,0.00847071819758505,0.07244629991411373,6,looped,iid,archived_neural_scores,,,,,,70.14937950957876,73.07319082583611,1.5376577386632562,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:looped:none,0.006080765778163989,0.0042952733806017815,0.00913222019650458,0.07797926505273045,6,looped,none,archived_neural_scores,,,,,,38.82971056799094,38.868256478880845,1.539204001892358,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:looped:response_matched,0.004823425624090629,0.0025157810843407795,0.009127835599238125,0.0694508864168819,6,looped,response_matched,archived_neural_scores,,,,,,68.91778680806358,71.84220966673456,1.5388821950182319,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:looped:smooth,0.003606908407103864,0.0020995458676910882,0.006126050482962604,0.06005754246640353,6,looped,smooth,archived_neural_scores,,,,,,69.88395280018449,72.80796073268478,1.5408949460834265,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:transformer:iid,0.00395944363812966,0.0021164596951203985,0.008150345218507257,0.06292411014968476,6,transformer,iid,archived_neural_scores,,,,,,73.29804506346893,76.22563881551226,1.5369217260740697,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:transformer:none,0.0026521525434529867,0.001951778676626128,0.0036238021157545515,0.05149905381123994,6,transformer,none,archived_neural_scores,,,,,,42.94276600400917,42.98502013863375,1.57662722049281,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:transformer:response_matched,0.00399731276203335,0.0027425008018380687,0.006005437309754572,0.06322430515263375,6,transformer,response_matched,archived_neural_scores,,,,,,72.54323337902315,75.47071919745456,1.5397784882225096,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,neural:transformer:smooth,0.0025527218065151433,0.0014901089616919327,0.004411292192887671,0.050524467404566904,6,transformer,smooth,archived_neural_scores,,,,,,72.62630665434214,75.5537157941144,1.578070712275803,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,validation_best_neural,0.00032433239470986574,0.0001567376104970066,0.0006065568274617523,0.018009230819495476,6,validation_best_neural,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,test,96,64,False,validation_selected_route,4.684122655147794e-12,3.0508962720866183e-12,7.28048184372713e-12,2.1642834045355045e-06,6,validation_selected_route,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,calibrated,1.7105847863381803e-11,1.516905990793361e-11,1.9304899565637775e-11,4.1359216461850196e-06,0,physics_calibrated,,new_frozen_physics_evaluation,0,0,0,1.7105847863381803e-11,0.4987642239975685,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,uncalibrated,1.48348427226717e-11,1.3034414631048979e-11,1.684405857961542e-11,3.851602617440135e-06,0,physics_uncalibrated,,new_frozen_physics_evaluation,0,0,0,1.48348427226717e-11,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,persistence,0.022939436653852008,0.01608126883567428,0.03148053886798865,0.15145770582526333,0,persistence,,new_frozen_physics_evaluation,0,0,0,0.022939436653852008,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:fno:iid,0.0036953859311257644,0.001987479683995802,0.0053986345122683035,0.06078968605878603,6,fno,iid,archived_neural_scores,,,,,,42.024380051065236,44.94385312350156,1.2436234625056386,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:fno:none,0.029283935669245253,0.01594570968059565,0.046650832198705784,0.17112549684148548,6,fno,none,archived_neural_scores,,,,,,25.01461238095847,25.048850260131683,1.255962229333818,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:fno:response_matched,0.0031238829408429167,0.0014603639380874694,0.005115328694928331,0.05589170726362648,6,fno,response_matched,archived_neural_scores,,,,,,41.84448352696685,44.7639262622688,1.2604435090906918,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:fno:smooth,0.004042319170222454,0.0016780380690182394,0.008485031370304003,0.06357923536991031,6,fno,smooth,archived_neural_scores,,,,,,41.734554222552106,44.6540730377504,1.244509732350707,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:looped:iid,0.31458875651534396,0.24748681037984432,0.3831341339143311,0.5608821235476702,6,looped,iid,archived_neural_scores,,,,,,70.14937950957876,73.07319082583611,1.5376577386632562,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:looped:none,0.1644810956901983,0.07008096427715928,0.31631727583707875,0.40556269020978536,6,looped,none,archived_neural_scores,,,,,,38.82971056799094,38.868256478880845,1.539204001892358,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:looped:response_matched,0.6381063591812376,0.42615057330934203,0.8468397520056923,0.798815597732817,6,looped,response_matched,archived_neural_scores,,,,,,68.91778680806358,71.84220966673456,1.5388821950182319,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:looped:smooth,0.22986185060362585,0.1136065821560969,0.35801593415168964,0.47943909999459355,6,looped,smooth,archived_neural_scores,,,,,,69.88395280018449,72.80796073268478,1.5408949460834265,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:transformer:iid,0.42232000768672123,0.2837339197140954,0.5461738779926575,0.6498615296251358,6,transformer,iid,archived_neural_scores,,,,,,73.29804506346893,76.22563881551226,1.5369217260740697,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:transformer:none,0.1027676756592113,0.061772672971367446,0.1560619244301732,0.32057397844992236,6,transformer,none,archived_neural_scores,,,,,,42.94276600400917,42.98502013863375,1.57662722049281,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:transformer:response_matched,0.6200002096372733,0.4612355931069467,0.7656044799389011,0.7874009205209715,6,transformer,response_matched,archived_neural_scores,,,,,,72.54323337902315,75.47071919745456,1.5397784882225096,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,neural:transformer:smooth,0.2662675015693499,0.17420334375267196,0.3685641823754618,0.5160111448111852,6,transformer,smooth,archived_neural_scores,,,,,,72.62630665434214,75.5537157941144,1.578070712275803,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,validation_best_neural,0.003438385973723479,0.0017932782397275175,0.0052999738896382575,0.058637752120314766,6,validation_best_neural,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,64,64,True,validation_selected_route,1.7105847863381803e-11,1.516905990793361e-11,1.9304899565637772e-11,4.1359216461850196e-06,6,validation_selected_route,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,calibrated,1.9191455101830118e-11,1.6868527295109694e-11,2.1894832568886473e-11,4.380805302890111e-06,0,physics_calibrated,,new_frozen_physics_evaluation,0,0,0,1.9191455101830118e-11,0.4987642239975685,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,uncalibrated,1.46132662205788e-11,1.2965541704756492e-11,1.6448014095321456e-11,3.8227302050470154e-06,0,physics_uncalibrated,,new_frozen_physics_evaluation,0,0,0,1.46132662205788e-11,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,persistence,0.029400801827896245,0.02123448828270419,0.039272838238519354,0.17146662015650815,0,persistence,,new_frozen_physics_evaluation,0,0,0,0.029400801827896245,0.0,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:fno:iid,0.007559929699206873,0.0037864272437209217,0.011402756197336722,0.08694785620822904,6,fno,iid,archived_neural_scores,,,,,,42.024380051065236,44.94385312350156,1.2436234625056386,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:fno:none,0.06628356010545426,0.03432110534544618,0.10783416569783456,0.25745593818254464,6,fno,none,archived_neural_scores,,,,,,25.01461238095847,25.048850260131683,1.255962229333818,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:fno:response_matched,0.00636964197074005,0.0027705195568924596,0.010632106897232253,0.07981003677946809,6,fno,response_matched,archived_neural_scores,,,,,,41.84448352696685,44.7639262622688,1.2604435090906918,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:fno:smooth,0.00815014438329043,0.0031034544813045117,0.017685489106161103,0.09027815008788356,6,fno,smooth,archived_neural_scores,,,,,,41.734554222552106,44.6540730377504,1.244509732350707,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:looped:iid,0.6500652114089543,0.5289156011966056,0.8142197989617435,0.8062662162145666,6,looped,iid,archived_neural_scores,,,,,,70.14937950957876,73.07319082583611,1.5376577386632562,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:looped:none,0.36771285790925806,0.1397159762579203,0.7339792363278127,0.6063933194794102,6,looped,none,archived_neural_scores,,,,,,38.82971056799094,38.868256478880845,1.539204001892358,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:looped:response_matched,1.052914715568626,0.706506905135134,1.379469209745133,1.0261163265286377,6,looped,response_matched,archived_neural_scores,,,,,,68.91778680806358,71.84220966673456,1.5388821950182319,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:looped:smooth,0.4921900383589146,0.2236518657879735,0.789644530219716,0.701562569097664,6,looped,smooth,archived_neural_scores,,,,,,69.88395280018449,72.80796073268478,1.5408949460834265,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:transformer:iid,0.644278465465403,0.4591162072696344,0.811774646963946,0.8026695867325503,6,transformer,iid,archived_neural_scores,,,,,,73.29804506346893,76.22563881551226,1.5369217260740697,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:transformer:none,0.18693593013539436,0.10568593132284425,0.29895363468935615,0.43236087951547414,6,transformer,none,archived_neural_scores,,,,,,42.94276600400917,42.98502013863375,1.57662722049281,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:transformer:response_matched,0.8350700896119368,0.6344581983748803,1.0264178421731383,0.9138216946494194,6,transformer,response_matched,archived_neural_scores,,,,,,72.54323337902315,75.47071919745456,1.5397784882225096,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,neural:transformer:smooth,0.4633257136122148,0.2989159972035055,0.6362521231608909,0.6806803314421644,6,transformer,smooth,archived_neural_scores,,,,,,72.62630665434214,75.5537157941144,1.578070712275803,100993,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,validation_best_neural,0.007033406040735842,0.003481032997591427,0.011079454423303768,0.08386540431391147,6,validation_best_neural,,frozen_validation_selection,,,,,,,,,,,
development__allen_cahn__correct,development,allen_cahn,correct,32,ood,96,64,False,validation_selected_route,1.9191455101830118e-11,1.6868527295109697e-11,2.1894832568886476e-11,4.380805302890111e-06,6,validation_selected_route,,frozen_validation_selection,,,,,,,,,,,
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,calibrated,3.6164333757879106e-11,1.7757945036520484e-11,6.114400790820485e-11,6.01367888716043e-06,0,physics_calibrated,,new_frozen_physics_evaluation,0,0,0,3.6164333757879106e-11,0.7998858440005279,,,,,,
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,uncalibrated,0.017123439811957963,0.012601883899255668,0.022484985329241185,0.13085656197515647,0,physics_uncalibrated,,new_frozen_physics_evaluation,0,0,0,0.017123439811957963,0.0,,,,,,
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,persistence,0.811704307409375,0.6371817654346572,1.0430367946458066,0.9009463399167428,0,persistence,,new_frozen_physics_evaluation,0,0,0,0.811704307409375,0.0,,,,,,
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,neural:fno:iid,0.0008287844862643959,0.0005365857012732154,0.0011785519090140677,0.02878861730379554,6,fno,iid,archived_neural_scores,,,,,,41.83530970608505,44.92205141973682,1.2587503297254443,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,neural:fno:none,0.0006509336796864854,0.00042508683885533657,0.0009303977518777904,0.02551340196223321,6,fno,none,archived_neural_scores,,,,,,25.063914816748973,25.097965341992676,1.29736257949844,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,neural:fno:response_matched,0.0006817666061782525,0.0005207407211622313,0.0008834878899012265,0.026110660776362066,6,fno,response_matched,archived_neural_scores,,,,,,41.867022273984425,44.95388159629268,1.307970064226538,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,neural:fno:smooth,0.0005711963473191131,0.0003890802027809895,0.0007918016029351328,0.023899714377354244,6,fno,smooth,archived_neural_scores,,,,,,41.6963123138994,44.783142329271264,1.2744765845127404,209985,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
development__burgers__coefficient,development,burgers,coefficient,32,test,64,64,True,neural:looped:iid,0.010294348561739053,0.00735659404308758,0.01394140469001019,0.10146106919276503,6,looped,iid,archived_neural_scores,,,,,,69.08306386927143,72.1738682622866,1.5383370337076485,34049,NVIDIA GeForce RTX 3090 Ti,historical execution; no matched-hardware comparison with current calibration times
